OBJECTID_1,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95
382,184500.000000000000000,1315800.000000000000000,373500.000000000000000,37800.000000000000000,1800.000000000000000,34200.000000000000000,10571400.000000000000000,684000.000000000000000,1546200.000000000000000,375300.000000000000000,369000.000000000000000,9255600.000000000000000,11344500.000000000000000,3318300.000000000000000,479700.000000000000000
383,554400.000000000000000,4619700.000000000000000,1788300.000000000000000,631800.000000000000000,182700.000000000000000,513900.000000000000000,21963600.000000000000000,5157900.000000000000000,10079100.000000000000000,2886300.000000000000000,2285100.000000000000000,44384400.000000000000000,4821300.000000000000000,194400.000000000000000,36900.000000000000000
384,1242900.000000000000000,4744800.000000000000000,2040300.000000000000000,495900.000000000000000,19800.000000000000000,121500.000000000000000,24045300.000000000000000,37335600.000000000000000,4765500.000000000000000,4462200.000000000000000,9473400.000000000000000,6148800.000000000000000,0.000000000000000,4728600.000000000000000,175500.000000000000000
385,356400.000000000000000,21560400.000000000000000,16306200.000000000000000,8622000.000000000000000,4021200.000000000000000,1103400.000000000000000,26835300.000000000000000,7554600.000000000000000,9911700.000000000000000,1062000.000000000000000,959400.000000000000000,1487700.000000000000000,0.000000000000000,281700.000000000000000,37800.000000000000000
386,405000.000000000000000,2906100.000000000000000,1618200.000000000000000,498600.000000000000000,89100.000000000000000,74700.000000000000000,3290400.000000000000000,1113300.000000000000000,1149300.000000000000000,1179000.000000000000000,830700.000000000000000,10053900.000000000000000,63127800.000000000000000,12937500.000000000000000,826200.000000000000000
387,900.000000000000000,161100.000000000000000,3600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,878400.000000000000000,1455300.000000000000000,401400.000000000000000,146700.000000000000000,27900.000000000000000,222300.000000000000000,0.000000000000000,42300.000000000000000,0.000000000000000
388,720900.000000000000000,5470200.000000000000000,3447900.000000000000000,995400.000000000000000,144900.000000000000000,134100.000000000000000,29566800.000000000000000,2778300.000000000000000,4081500.000000000000000,672300.000000000000000,1696500.000000000000000,23812200.000000000000000,15918300.000000000000000,9689400.000000000000000,1271700.000000000000000
389,505800.000000000000000,2081700.000000000000000,658800.000000000000000,235800.000000000000000,45000.000000000000000,72000.000000000000000,12040200.000000000000000,8222400.000000000000000,15285600.000000000000000,1899000.000000000000000,3424500.000000000000000,3629700.000000000000000,0.000000000000000,17401500.000000000000000,643500.000000000000000
390,755100.000000000000000,4658400.000000000000000,1306800.000000000000000,195300.000000000000000,7200.000000000000000,90000.000000000000000,15468300.000000000000000,22212000.000000000000000,16828200.000000000000000,6621300.000000000000000,7262100.000000000000000,14567400.000000000000000,287100.000000000000000,8961300.000000000000000,579600.000000000000000
391,437400.000000000000000,5050800.000000000000000,618300.000000000000000,130500.000000000000000,14400.000000000000000,56700.000000000000000,37494900.000000000000000,1944000.000000000000000,2410200.000000000000000,974700.000000000000000,673200.000000000000000,39271500.000000000000000,6481800.000000000000000,4077900.000000000000000,163800.000000000000000
392,286200.000000000000000,4401000.000000000000000,894600.000000000000000,415800.000000000000000,38700.000000000000000,58500.000000000000000,18360900.000000000000000,26813700.000000000000000,5834700.000000000000000,3327300.000000000000000,5086800.000000000000000,17353800.000000000000000,12640500.000000000000000,3902400.000000000000000,385200.000000000000000
393,722700.000000000000000,8230500.000000000000000,4773600.000000000000000,1291500.000000000000000,394200.000000000000000,1102500.000000000000000,32160600.000000000000000,24303600.000000000000000,12194100.000000000000000,6409800.000000000000000,5112000.000000000000000,2935800.000000000000000,0.000000000000000,734400.000000000000000,35100.000000000000000
394,1387800.000000000000000,5836500.000000000000000,2327400.000000000000000,914400.000000000000000,201600.000000000000000,288000.000000000000000,15749100.000000000000000,10158300.000000000000000,6133500.000000000000000,1817100.000000000000000,1983600.000000000000000,32841900.000000000000000,10930500.000000000000000,9069300.000000000000000,460800.000000000000000
395,1263600.000000000000000,2923200.000000000000000,428400.000000000000000,86400.000000000000000,15300.000000000000000,73800.000000000000000,22887900.000000000000000,16623000.000000000000000,8951400.000000000000000,5124600.000000000000000,5757300.000000000000000,5240700.000000000000000,191700.000000000000000,1275300.000000000000000,9900.000000000000000
396,5400.000000000000000,3195900.000000000000000,148500.000000000000000,32400.000000000000000,0.000000000000000,0.000000000000000,33586200.000000000000000,24253200.000000000000000,27048600.000000000000000,3388500.000000000000000,2042100.000000000000000,258300.000000000000000,0.000000000000000,6081300.000000000000000,59400.000000000000000
397,8064900.000000000000000,837000.000000000000000,193500.000000000000000,57600.000000000000000,4500.000000000000000,38700.000000000000000,4480200.000000000000000,2141100.000000000000000,1803600.000000000000000,677700.000000000000000,472500.000000000000000,1934100.000000000000000,870300.000000000000000,326700.000000000000000,180000.000000000000000
398,412200.000000000000000,2646000.000000000000000,363600.000000000000000,31500.000000000000000,2700.000000000000000,63900.000000000000000,16837200.000000000000000,30027600.000000000000000,22247100.000000000000000,5962500.000000000000000,5133600.000000000000000,6964200.000000000000000,911700.000000000000000,7603200.000000000000000,593100.000000000000000
399,175500.000000000000000,7626600.000000000000000,4662000.000000000000000,858600.000000000000000,113400.000000000000000,301500.000000000000000,43862400.000000000000000,6542100.000000000000000,13611600.000000000000000,1513800.000000000000000,2191500.000000000000000,18108000.000000000000000,245700.000000000000000,225000.000000000000000,62100.000000000000000
400,7218000.000000000000000,1829700.000000000000000,323100.000000000000000,67500.000000000000000,3600.000000000000000,5400.000000000000000,19999800.000000000000000,52489800.000000000000000,4799700.000000000000000,8136000.000000000000000,5301000.000000000000000,32400.000000000000000,0.000000000000000,151200.000000000000000,43200.000000000000000
401,171900.000000000000000,4023900.000000000000000,702000.000000000000000,192600.000000000000000,32400.000000000000000,98100.000000000000000,18529200.000000000000000,23463000.000000000000000,14995800.000000000000000,5305500.000000000000000,5079600.000000000000000,10127700.000000000000000,4366800.000000000000000,12107700.000000000000000,603900.000000000000000
402,127800.000000000000000,4372200.000000000000000,2364300.000000000000000,988200.000000000000000,459900.000000000000000,240300.000000000000000,27576000.000000000000000,16479900.000000000000000,12486600.000000000000000,4263300.000000000000000,5238900.000000000000000,24843600.000000000000000,345600.000000000000000,308700.000000000000000,4500.000000000000000
403,273600.000000000000000,41400.000000000000000,14400.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,285300.000000000000000,30600.000000000000000,107100.000000000000000,1003500.000000000000000,914400.000000000000000,20700.000000000000000,0.000000000000000,30600.000000000000000,123300.000000000000000
404,216900.000000000000000,2764800.000000000000000,448200.000000000000000,118800.000000000000000,16200.000000000000000,5400.000000000000000,31041900.000000000000000,693000.000000000000000,1507500.000000000000000,486900.000000000000000,494100.000000000000000,19375200.000000000000000,8925300.000000000000000,989100.000000000000000,42300.000000000000000
405,447300.000000000000000,10242900.000000000000000,4664700.000000000000000,3020400.000000000000000,910800.000000000000000,364500.000000000000000,36258300.000000000000000,18496800.000000000000000,6946200.000000000000000,2675700.000000000000000,3516300.000000000000000,11351700.000000000000000,0.000000000000000,838800.000000000000000,65700.000000000000000
406,6300.000000000000000,1494900.000000000000000,140400.000000000000000,50400.000000000000000,5400.000000000000000,0.000000000000000,10144800.000000000000000,9432000.000000000000000,9119700.000000000000000,1279800.000000000000000,2520000.000000000000000,1250100.000000000000000,0.000000000000000,2460600.000000000000000,2700.000000000000000
407,261900.000000000000000,3015000.000000000000000,753300.000000000000000,114300.000000000000000,11700.000000000000000,104400.000000000000000,31605300.000000000000000,37538100.000000000000000,10296000.000000000000000,3398400.000000000000000,5789700.000000000000000,5154300.000000000000000,193500.000000000000000,1845900.000000000000000,18000.000000000000000
408,370800.000000000000000,4125600.000000000000000,451800.000000000000000,170100.000000000000000,8100.000000000000000,15300.000000000000000,21897000.000000000000000,28536300.000000000000000,22338000.000000000000000,6129000.000000000000000,6547500.000000000000000,3880800.000000000000000,0.000000000000000,5466600.000000000000000,162900.000000000000000
409,5091300.000000000000000,1922400.000000000000000,519300.000000000000000,433800.000000000000000,90000.000000000000000,2889000.000000000000000,33183000.000000000000000,37145700.000000000000000,12759300.000000000000000,2130300.000000000000000,3256200.000000000000000,178200.000000000000000,0.000000000000000,429300.000000000000000,72000.000000000000000
410,58500.000000000000000,2594700.000000000000000,455400.000000000000000,211500.000000000000000,63000.000000000000000,32400.000000000000000,14299200.000000000000000,11806200.000000000000000,14918400.000000000000000,7661700.000000000000000,3427200.000000000000000,2551500.000000000000000,79200.000000000000000,5275800.000000000000000,376200.000000000000000
411,356400.000000000000000,3603600.000000000000000,1881900.000000000000000,449100.000000000000000,47700.000000000000000,37800.000000000000000,49244400.000000000000000,5363100.000000000000000,5343300.000000000000000,1945800.000000000000000,4427100.000000000000000,25177500.000000000000000,199800.000000000000000,1993500.000000000000000,28800.000000000000000
412,2460600.000000000000000,2057400.000000000000000,988200.000000000000000,379800.000000000000000,36900.000000000000000,82800.000000000000000,2778300.000000000000000,10347300.000000000000000,4269600.000000000000000,1730700.000000000000000,2911500.000000000000000,34207200.000000000000000,22032000.000000000000000,13455000.000000000000000,2362500.000000000000000
